1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
0.027705,0.028956,0.026554,0.021946,0.016293,0.00072034,0.00075583,0.00062742,0.00052001,0.00028759,0.010617,0.012301,0.011607,0.0029829,0.0020083,0.026839,0.027492,0.025048,0.022804,0.016958,5.4214,3.9963,3.2138,3.013,2.3145,1.6404,1.2502,0.9408,0.23547,-0.086443,0.080615,0.077588,0.066151,0.047669,0.027955,2.9098,2.6796,2.4912,2.1721,1.7157,0.00076758,0.00083843,0.0007051,0.00048163,0.00026547,0.041129,0.027592,0.033209,0.029467,0.027298,0.0016059,0.00091345,0.0012584,0.00094017,0.00079688,-0.018799,0.00034242,0.0073621,-0.0092112,0.0090058,0.040073,0.030223,0.035474,0.030662,0.028229,2.4501,1.6728,1.6898,2.8945,1.5175,0.099659,0.39046,0.66629,0.4775,0.51743,0.042879,0.042867,0.060467,0.042842,0.045754,1.8722,1.5536,1.8208,1.7597,1.6761,0.0016916,0.00076133,0.0011029,0.00086832,0.00074517,3
0.020231,0.019229,0.027877,0.02123,0.032422,0.00043838,0.00039918,0.00089704,0.00047291,0.0010398,0.0066328,0.0060913,-0.0054416,0.0075262,0.01359,0.020938,0.01998,0.029951,0.021746,0.032246,1.2522,1.3002,2.0716,1.2117,2.0397,-0.17488,-0.10506,-0.32334,-0.18261,0.49412,0.027951,0.027842,0.027799,0.027822,0.065165,1.3816,1.4479,1.8756,1.3105,2.0099,0.00040931,0.00036976,0.00077714,0.00045073,0.0010512,0.031003,0.037364,0.042911,0.023198,0.028588,0.0011207,0.0016096,0.0016642,0.0006276,0.00092093,0.00076312,0.0040504,-0.020369,-0.00044026,0.0052831,0.033477,0.04012,0.040794,0.025052,0.030347,2.7346,3.0714,2.875,2.5219,2.9843,0.004262,0.56183,-1.0076,-0.29866,0.8277,0.054555,0.077566,0.024257,0.033582,0.062281,1.7597,2.076,2.2769,1.8666,2.1786,0.0009612,0.0013961,0.0018413,0.00053814,0.00081728,3
0.016212,0.033321,0.015413,0.017086,0.028642,0.00030085,0.0012613,0.00026912,0.0002018,0.00066659,0.0022277,-0.0054068,0.0026222,0.010906,0.015779,0.017345,0.035514,0.016405,0.014206,0.025818,2.8812,4.4359,2.8108,1.8411,3.7383,-0.46921,-1.6561,-0.34121,0.54223,1.446,0.027096,0.027098,0.0271,0.032843,0.069339,1.7826,2.4711,1.7583,1.9223,2.4209,0.00026283,0.0011103,0.00023755,0.00029192,0.00082036,0.034037,0.030774,0.034051,0.035917,0.036948,0.0013888,0.0010991,0.0012562,0.0014871,0.001413,0.0010958,-0.0055815,-0.010615,-0.0071224,-0.013697,0.037266,0.033153,0.035442,0.038563,0.03759,2.4802,3.0492,2.9263,3.2427,2.5263,-0.64938,-0.95462,-0.78987,-1.1626,-0.60833,0.042407,0.032547,0.032554,0.032561,0.032567,1.8262,2.1388,2.1581,2.2094,2.0847,0.0011585,0.00094707,0.0011595,0.00129,0.0013651,3
0.018145,0.017339,0.021394,0.016747,0.021633,0.00039405,0.0003466,0.00053616,0.00033639,0.00039285,-0.00092047,0.0034382,-0.0033028,0.00037902,0.011858,0.019851,0.018617,0.023155,0.018341,0.01982,2.6873,2.7837,2.435,2.9377,1.6257,0.67464,0.19751,0.22608,0.89751,0.70639,0.033393,0.033388,0.033383,0.033378,0.040799,1.8404,1.9256,1.6439,1.9931,1.886,0.00032923,0.00030065,0.00045771,0.00028047,0.00046798,0.034691,0.037656,0.039698,0.038576,0.043506,0.0014861,0.001715,0.0017787,0.0017446,0.0020984,0.0038215,0.00678,-0.012368,0.0096153,-0.014628,0.038549,0.041413,0.042175,0.041769,0.045809,2.7039,2.5142,1.359,2.3443,1.49,-1.0844,-0.92834,-0.15727,-0.71122,-0.28011,0.036046,0.043636,0.036044,0.053032,0.036041,1.7577,1.6195,1.4982,1.4574,1.6898,0.0012035,0.001418,0.0015759,0.0014881,0.0018927,3
0.020706,0.026394,0.044333,0.021933,0.04538,0.00034959,0.00030633,0.0023557,0.00041235,0.0013442,0.011722,0.021008,-0.0015431,0.011722,0.030646,0.018697,0.017502,0.048535,0.020306,0.036663,1.362,1.7249,3.5661,1.4894,3.2572,-0.21003,-0.38018,-1.4485,-0.25565,1.1883,0.03083,0.042291,0.031059,0.032171,0.099601,1.4889,1.6023,2.1662,1.4668,2.1948,0.00042874,0.00069663,0.0019655,0.00048104,0.0020593,0.025216,0.0405,0.025864,0.031703,0.031964,0.00074342,0.0018958,0.0007076,0.00094229,0.0012177,0.0040406,-0.007773,0.008903,0.014827,-0.0026367,0.027266,0.043541,0.026601,0.030697,0.034895,2.5414,2.1061,2.9436,2.2689,2.1115,-0.40005,-0.6383,-0.84201,-0.38385,-0.45565,0.040812,0.040807,0.040802,0.052506,0.040791,1.6185,1.9237,1.5776,1.6562,1.7901,0.00063585,0.0016403,0.00066893,0.0010051,0.0010217,3
0.031783,0.01622,0.022522,0.033168,0.015647,0.001159,0.00030324,0.00046585,0.0012677,0.00025502,-0.0066598,0.0032216,0.01091,-0.0066057,0.0056852,0.034044,0.017414,0.021584,0.035605,0.015969,2.9828,2.4857,1.3787,3.1116,2.5049,-0.84261,1.0158,0.33176,-0.97117,1.0084,0.033763,0.033764,0.038948,0.033764,0.033765,2.1284,2.0816,1.7293,2.162,2.1579,0.0010102,0.00026308,0.00050724,0.0011001,0.00024484,0.017667,0.02774,0.016661,0.019438,0.028665,0.00035394,0.0005856,0.00025001,0.00045117,0.00080162,0.0041433,0.016779,0.0083209,0.0013697,0.012396,0.018813,0.024199,0.015812,0.021241,0.028313,2.4518,2.0102,2.3977,2.0728,1.895,0.54118,0.71953,0.71699,0.50871,0.13531,0.035207,0.056,0.035208,0.035209,0.052444,1.9928,2.0187,2.1132,1.8113,1.8295,0.00031212,0.00076953,0.00027758,0.00037785,0.00082168,3
0.014138,0.0169,0.015764,0.012457,0.020415,0.0002088,0.00031049,0.00019348,0.00012819,0.00045788,0.0031749,0.0018311,0.0085205,0.0062168,0.00070881,0.01445,0.017621,0.01391,0.011322,0.021398,3.0707,4.1544,2.0133,2.6571,5.21,0.13581,-0.74691,0.78396,1.0153,-1.3624,0.029562,0.029558,0.033301,0.029549,0.029544,2.0909,2.3256,2.1125,2.372,2.6471,0.0001999,0.00028561,0.00024849,0.00015519,0.00041675,0.036728,0.036715,0.026495,0.026517,0.042028,0.0015711,0.00085332,0.00054722,0.0007279,0.0012214,0.0063006,0.025237,0.015683,0.0098276,0.02736,0.039637,0.029212,0.023393,0.02698,0.034949,2.4799,1.3192,2.2788,1.9638,2.3442,-0.23991,0.23846,0.90672,0.36233,0.78264,0.061366,0.059344,0.055486,0.05016,0.086985,1.6708,1.6163,2.0942,1.8916,2.0697,0.0013489,0.001348,0.00070197,0.00070316,0.0017664,3
0.024615,0.019336,0.052828,0.019236,0.049307,0.00039515,0.00021192,0.0031679,0.00046253,0.0020104,0.017023,0.014294,-0.016016,0,0.028686,0.019878,0.014558,0.056284,0.021507,0.044837,2.4487,1.91,3.1522,2.7004,3.0841,0.96,0.59396,-1.4204,-0.95634,1.3839,0.049478,0.035904,0.021913,0.021914,0.10758,2.0101,1.8569,2.1891,1.8527,2.1819,0.00060591,0.00037387,0.0027908,0.00037003,0.0024312,0.040013,0.042711,0.039321,0.019015,0.029261,0.0010608,0.0021833,0.0010491,0.00027503,0.0010134,0.026778,0.0021915,0.025922,0.011505,-0.0034242,0.03257,0.046726,0.032389,0.016584,0.031833,1.267,2.69,1.8436,1.8876,3.1424,0.19881,-0.66595,0.48564,0.60469,-0.80459,0.064235,0.05781,0.076507,0.037288,0.037285,1.6053,1.8373,1.9457,1.961,2.0712,0.0016011,0.0018242,0.0015462,0.00036157,0.00085619,3
0.054282,0.013466,0.032447,0.021436,0.020401,0.0031146,0.00020921,0.00095132,0.00053066,0.00048406,-0.016638,0.0014155,0.015408,-0.0021581,-0.001137,0.055809,0.014464,0.030844,0.023036,0.022001,4.7216,2.5443,3.8351,3.2724,3.1371,-1.8191,0.58696,1.4415,-0.92158,-0.8605,0.02728,0.02728,0.07966,0.02728,0.027281,2.5779,2.0259,2.4551,2.1812,2.1117,0.0029465,0.00018132,0.0010528,0.00045951,0.0004162,0.036888,0.059137,0.047112,0.030066,0.036278,0.0013715,0.0041907,0.0010374,0.00082093,0.0015317,0.014758,0.0022258,0.036811,0.014827,0.0063006,0.037033,0.064735,0.032209,0.028652,0.039136,2.688,3.5566,2.0512,2.4896,3.4969,-0.50517,-1.3564,0.67134,-0.51234,-1.3694,0.063565,0.063565,0.08911,0.050223,0.03652,1.7232,2.0772,1.8914,1.6704,1.908,0.0013607,0.0034972,0.0022195,0.00090394,0.0013161,3
0.033764,0.016365,0.025123,0.022841,0.017478,0.0011194,0.00028682,0.00068572,0.00055434,0.00034984,0.013436,0.0046874,-0.0065902,0.0068223,0.0023669,0.033457,0.016936,0.026186,0.023544,0.018704,3.7394,2.9486,2.5262,2.8338,3.6685,1.2211,-0.73774,-0.84001,-0.12938,-1.1736,0.081672,0.023764,0.023768,0.043676,0.023777,2.4189,1.6556,2.1353,1.9122,2.0355,0.00114,0.00026781,0.00063119,0.00052169,0.00030547,0.029642,0.053254,0.045656,0.020462,0.031838,0.00098997,0.0033804,0.0013259,0.00019031,0.0012155,0.0073279,-0.0043488,0.031298,0.016128,0.00082182,0.031464,0.058142,0.036412,0.013795,0.034865,2.7452,3.7214,3.1546,2.1598,3.3397,-0.92022,-1.5171,1.1741,0.28475,-1.1773,0.037711,0.037712,0.09933,0.037714,0.037715,1.6456,2.2316,2.1756,1.8431,2.0377,0.00087867,0.0028359,0.0020844,0.00041871,0.0010136,3
0.01699,0.018562,0.029212,0.015764,0.038216,0.00033723,0.00041006,0.00068266,0.00028356,0.0016675,0.0027614,0.0016785,0.016866,0.0034924,-0.0084196,0.018364,0.02025,0.026128,0.016839,0.040835,2.5924,2.6078,2.5123,2.7173,3.53,0.3168,-0.010284,0.94276,0.67515,-1.3127,0.032652,0.032647,0.062465,0.032638,0.032634,1.9219,1.7589,2.1383,2.0705,2.2744,0.00028865,0.00034453,0.00085336,0.0002485,0.0014605,0.041328,0.02796,0.031792,0.032663,0.024571,0.0021329,0.00092043,0.00053619,0.0013208,0.00031967,-0.0013149,0.0067389,0.02412,0.0032051,0.018655,0.046183,0.030339,0.023156,0.036342,0.017879,2.5592,1.8699,1.3377,2.2339,1.2792,-0.95903,-0.35452,-0.18113,-0.67973,-0.23372,0.037492,0.037491,0.050345,0.037489,0.037487,1.8721,1.3409,1.5836,1.638,1.5257,0.001708,0.00078175,0.0010107,0.0010669,0.00060375,3
0.039978,0.024437,0.043655,0.026019,0.029851,0.0018008,0.00070413,0.0017283,0.00062142,0.00094892,-0.0098815,-0.0032216,0.021577,0.012616,-0.010017,0.042435,0.026535,0.041572,0.024928,0.030805,3.629,2.9729,3.6374,2.7648,3.347,-1.4325,-0.92828,1.5029,1.1494,-1.0669,0.025811,0.025812,0.10305,0.057881,0.025814,2.3167,2.0954,2.3606,2.2245,2.2603,0.0015983,0.00059715,0.0019058,0.000677,0.0008911,0.015585,0.017961,0.027639,0.025075,0.015831,0.0002002,0.00033992,0.00085937,0.00046869,0.00022525,0.0080584,0.00452,-0.00020545,0.014564,0.0070996,0.014149,0.018437,0.029315,0.021649,0.015008,2.7486,2.7588,4.7654,3.2844,2.2329,1.3028,0.30142,-1.3871,1.2602,0.3888,0.033023,0.03303,0.032773,0.061343,0.032776,2.1189,1.839,2.5093,2.4464,2.0704,0.00024289,0.00032258,0.00076393,0.00062874,0.00025063,3
0.030563,0.048643,0.014533,0.049576,0.01973,0.0010042,0.0023288,0.00024061,0.0025734,0.00039838,0.0085627,-0.019237,-0.0022277,0.015872,-0.0069151,0.03169,0.048258,0.015511,0.050729,0.01996,3.363,4.3211,3.2333,4.3194,2.2464,1.1469,-1.6205,0.1942,1.6373,0.062744,0.071521,0.025055,0.025055,0.12513,0.025054,2.3401,2.5302,1.8912,2.5241,1.7115,0.00093409,0.0023662,0.0002112,0.0024577,0.00038929,0.023074,0.025765,0.046492,0.023609,0.037336,0.0005943,0.00079363,0.0024705,0.00057881,0.0012564,0.0060952,0.0015752,-0.010136,0.0086633,0.018628,0.024378,0.028171,0.049704,0.024058,0.035445,2.1125,1.4745,2.7212,2.4497,2.262,-0.35413,-0.11767,-1.0002,-0.69791,0.07474,0.035814,0.035814,0.035814,0.035815,0.071802,1.5521,1.39,2.1316,1.517,1.9231,0.0005324,0.00066384,0.0021615,0.00055739,0.001394,3
0.020521,0.018627,0.024267,0.031327,0.02009,0.00049129,0.00036458,0.00057882,0.0011041,0.00041657,-6.96E-05,-0.0058709,-0.0096301,0.0059173,-0.0068223,0.022165,0.019094,0.024059,0.033228,0.02041,1.7476,2.2764,2.1103,2.779,2.1745,-0.08461,0.45413,-0.028601,0.83497,0.28699,0.026952,0.026952,0.026952,0.067817,0.026952,1.4183,1.5616,1.8728,2.1648,1.6334,0.00042111,0.00034697,0.00058887,0.00098139,0.0004036,0.033957,0.045456,0.048029,0.021746,0.01398,0.0012133,0.0021206,0.0023774,0.00048775,0.00022723,-0.011916,0.017292,-0.018046,0.0081497,0.0024655,0.034833,0.04605,0.048759,0.022085,0.015074,2.7268,3.1329,3.4112,1.5859,3.6783,-0.67113,1.2133,-1.2422,0.53685,1.4656,0.031976,0.10338,0.031978,0.039127,0.031979,2.1164,2.2744,2.3056,1.7993,2.2875,0.0011531,0.0020662,0.0023068,0.00047287,0.00019544,3
0.01981,0.013818,0.0175,0.019142,0.012248,0.00039336,0.00022674,0.0003675,0.00043874,0.00016879,0.0080405,0.0014078,8.12E-05,-0.00089339,0.0030592,0.019833,0.015058,0.01917,0.020946,0.012992,1.599,2.3948,2.2925,2.5028,2.9029,0.43353,0.65265,-0.22018,-0.45715,1.066,0.036488,0.026741,0.026737,0.026732,0.026728,1.8419,1.9353,1.6843,1.8453,2.1822,0.00039245,0.00019093,0.00030626,0.00036641,0.00015001,0.02212,0.015899,0.023022,0.019997,0.016653,0.00058706,0.00027576,0.00040747,0.00047849,0.00023096,0.00030818,0.0047939,0.0138,0.0010615,0.0092112,0.024229,0.016606,0.020186,0.021874,0.015197,2.9418,3.4371,1.5808,2.9637,2.6406,-0.24414,1.2573,0.69655,0.13876,1.1042,0.036438,0.036438,0.042683,0.036438,0.036438,1.7871,2.2918,1.854,1.8222,2.1881,0.00048931,0.00025278,0.00052999,0.00039986,0.00027731,3
0.043915,0.04603,0.034022,0.058715,0.013327,0.0019265,0.0021834,0.0011717,0.0035671,0.00021295,-0.017976,0.017299,0.013455,-0.021793,-0.00040609,0.043892,0.046727,0.034231,0.059725,0.014593,3.6121,3.5885,3.2729,3.9688,2.6382,-1.3843,1.4787,1.3525,-1.6381,0.47823,0.023982,0.10851,0.07865,0.023961,0.023955,2.3486,2.3574,2.3118,2.4103,1.7974,0.0019286,0.0021188,0.0011575,0.0034475,0.00017762,0.038295,0.015697,0.02989,0.016257,0.012094,0.0016219,0.00026944,0.00073782,0.00029858,0.00013001,-0.0068827,0.0032616,0.015743,0.0017464,0.0057014,0.040272,0.016415,0.027163,0.017279,0.011402,5.2348,2.6773,3.9515,3.2179,4.3157,-1.8467,0.19876,1.4646,-0.13723,1.4673,0.0312,0.0312,0.075408,0.0312,0.031201,2.6639,1.9876,2.5228,1.9191,2.5799,0.0014665,0.0002464,0.00089343,0.0002643,0.00014626,3
0.021654,0.026819,0.018537,0.023441,0.014081,0.00053013,0.00055119,0.00027141,0.00064103,0.0001574,0.0038056,0.01571,0.010535,-0.00011603,0.0079593,0.023025,0.023477,0.016475,0.025319,0.012546,2.3746,1.6383,1.612,3.0436,1.4161,0.2063,0.55652,0.5072,-0.75282,0.3929,0.039769,0.052183,0.036047,0.028603,0.026313,1.8366,1.9458,1.9446,2.0483,1.8688,0.00046888,0.00071925,0.00034363,0.00054947,0.00019826,0.03273,0.028739,0.042326,0.033404,0.020372,0.0011688,0.00094084,0.0018624,0.0012132,0.00049207,0.0098618,0.0064718,-0.015478,0.010238,0.0022258,0.034188,0.030673,0.043155,0.034831,0.022183,1.7253,1.6081,2.756,1.7714,3.1841,0.55468,0.33279,-0.46609,0.58344,1.1689,0.060145,0.04384,0.043698,0.062405,0.043685,1.8376,1.5255,2.0757,1.8682,2.1444,0.0010713,0.00082592,0.0017915,0.0011158,0.00041501,3
0.019564,0.043135,0.019024,0.049971,0.024022,0.00043666,0.0016372,0.00041039,0.0027411,0.0004429,0.00083248,0.02069,0.0016853,-0.0099288,0.013766,0.020896,0.040463,0.020258,0.052356,0.021045,3.4579,5.2345,3.1236,5.4518,2.3523,-0.90913,1.9213,-0.6663,-1.9671,0.82182,0.024741,0.11664,0.026666,0.031048,0.052921,2.1578,2.7042,2.0106,2.7062,2.203,0.00038277,0.0018607,0.00036193,0.0024971,0.00057705,0.0164,0.026555,0.030264,0.029527,0.022012,0.00027968,0.00084008,0.00075569,0.0010292,0.00042257,0.0059924,-0.00226,0.016916,-0.0037667,0.011505,0.016724,0.028984,0.02749,0.032081,0.020557,2.3409,2.5665,2.19,2.8268,1.4616,0.74478,-0.55566,0.66667,-0.79251,0.14219,0.034248,0.034237,0.062239,0.034215,0.036111,2.0883,1.9213,2.0566,2.0442,1.6405,0.00026897,0.00070517,0.00091588,0.00087183,0.00048452,3
0.019403,0.032879,0.018447,0.030709,0.021028,0.00043424,0.0011686,0.00039667,0.0009102,0.00042468,0.0020652,0.0089107,0.00053372,-0.012763,-0.0088411,0.020838,0.034184,0.019917,0.030169,0.020608,2.5486,3.2443,2.8261,2.6487,2.0263,-0.62087,0.82578,-0.84108,-0.88155,-0.14967,0.026536,0.074454,0.021616,0.02162,0.021623,1.8162,2.2645,1.9956,2.2193,1.7452,0.00037647,0.001081,0.00034029,0.00094306,0.00044218,0.023385,0.056135,0.059697,0.042687,0.046024,0.00063106,0.0033865,0.0033545,0.0019553,0.0022358,-0.0024361,-0.015761,0.026239,-0.012092,-0.014206,0.025121,0.058194,0.057918,0.044219,0.047284,3.5476,4.7444,4.6769,4.4256,4.4191,-0.77438,-1.8114,1.8431,-1.5931,-1.6048,0.033444,0.033444,0.15415,0.033444,0.033444,2.1845,2.5717,2.5822,2.5168,2.5251,0.00054685,0.0031512,0.0035638,0.0018222,0.0021182,3
0.018588,0.015361,0.027554,0.018176,0.021506,0.00038799,0.00022774,0.00072898,0.0003719,0.00052053,-0.0047106,0.0067952,0.012318,-0.0045211,-0.0053604,0.019697,0.015091,0.027,0.019285,0.022815,3.1509,1.9194,3.3214,3.1285,3.4109,-0.85437,0.74396,1.3696,-0.81289,-1.1596,0.019922,0.030801,0.063938,0.019964,0.019977,2.1686,2.0052,2.3205,2.1552,2.251,0.00034551,0.00023595,0.00075921,0.00033036,0.00046251,0.027709,0.020391,0.03122,0.015413,0.013501,0.00083101,0.00045588,0.00089422,0.00026113,0.00019894,-0.0035114,-0.001158,0.01272,0.00039223,0.0011954,0.028827,0.021351,0.029903,0.01616,0.014105,7.3054,6.1396,7.075,4.6311,4.2582,-2.1438,-1.5123,2.3173,-0.34887,0.42576,0.032785,0.032785,0.097208,0.032785,0.032785,3.0675,2.832,3.1136,2.3344,2.4282,0.00076779,0.00041578,0.00097471,0.00023755,0.00018229,3
0.025161,0.030455,0.032467,0.027717,0.051337,0.00071435,0.00054308,0.0012639,0.00091968,0.0021405,0.0061455,0.021793,0.00089339,0.0013536,0.029184,0.026727,0.023304,0.035552,0.030326,0.046266,2.6369,1.658,3.2268,3.212,3.8914,-0.32911,0.53412,-1.0817,-1.1167,1.6204,0.043295,0.056343,0.039529,0.032474,0.12156,1.7207,1.85,2.0078,1.9908,2.3679,0.00063306,0.00092751,0.0010541,0.00076823,0.0026355,0.016134,0.014547,0.015362,0.019002,0.026751,0.00029281,0.00023702,0.00023555,0.00040281,0.00069104,-0.00020545,0.00095879,0.0051592,-0.0017349,0.010067,0.017112,0.015395,0.015348,0.02007,0.026288,3.6016,4.1192,3.0861,3.5723,3.8313,0.61237,1.0979,0.72327,-0.11448,1.3318,0.035629,0.035625,0.035622,0.035618,0.068517,2.2083,2.449,2.3188,2.0954,2.5613,0.00026032,0.0002116,0.00023599,0.00036106,0.00071561,3
0.039576,0.013211,0.037369,0.013799,0.03294,0.0017463,0.00012754,0.0011635,0.00016786,0.0012517,-0.0083306,0.0080753,0.01998,0.0068223,-0.0034808,0.041789,0.011293,0.03411,0.012956,0.03538,4.5757,2.071,4.1558,1.7807,4.0915,-1.7418,0.31589,1.5877,0.60981,-1.4956,0.026387,0.026387,0.092786,0.026387,0.026387,2.5214,1.9974,2.4829,1.9122,2.3794,0.0015662,0.00017453,0.0013965,0.00019042,0.001085,0.013803,0.020784,0.019067,0.026964,0.020184,0.00020444,0.00048501,0.00040899,0.00063994,0.00045814,0.0029677,-0.00093596,-0.0001598,0.012578,-0.00041091,0.014298,0.022023,0.020223,0.025297,0.021404,3.896,4.0707,3.8638,4.3211,4.341,0.99601,-0.80562,-0.53769,1.5768,-0.84249,0.034527,0.034525,0.034524,0.071344,0.034521,2.5013,2.3409,2.2108,2.6459,2.3601,0.00019053,0.00043199,0.00036357,0.00072705,0.00040741,3
0.012959,0.027814,0.031061,0.03263,0.0216,0.00019588,0.00075882,0.00093876,0.0010362,0.00046056,-0.0021658,0.011885,0.013509,0.014186,0.0090964,0.013996,0.027547,0.030639,0.03219,0.021461,2.9941,3.0627,3.2835,3.3652,2.4635,0.85238,1.2607,1.3566,1.3933,1.0046,0.022923,0.063362,0.071908,0.075969,0.046631,1.769,2.2781,2.3151,2.3282,2.1589,0.00016793,0.0007736,0.0009648,0.0010647,0.00046655,0.027774,0.028116,0.018932,0.034997,0.045184,0.00088933,0.00091283,0.00037255,0.0010069,0.0022203,0.0030231,0.002847,0.0062517,0.019019,-0.01177,0.029822,0.030213,0.019302,0.031732,0.04712,3.0717,3.1114,2.3186,3.6228,4.397,-0.78529,-0.81557,0.25947,1.4581,-1.583,0.036694,0.036694,0.036693,0.08442,0.036692,1.9325,1.9529,1.9382,2.4122,2.5052,0.00077142,0.00079053,0.00035842,0.0012248,0.0020416,3
0.032146,0.015401,0.02041,0.013334,0.017228,0.0010086,0.00028362,0.00047388,0.00021126,0.00034351,-0.013888,0.00092047,0.0046565,-0.0013266,0.0032487,0.031758,0.016841,0.021769,0.014535,0.018534,2.9598,1.6901,1.8643,2.6638,1.6168,-0.88778,0.098047,0.44076,0.50899,0.22257,0.023089,0.023089,0.037397,0.023088,0.027078,2.2063,1.4992,1.8323,1.7315,1.5717,0.0010334,0.0002372,0.00041658,0.00017781,0.00029682,0.032979,0.05123,0.032754,0.020552,0.056682,0.001288,0.0024402,0.00099315,0.00043493,0.0035637,-0.0075607,0.025928,0.016683,0.0086291,-0.019025,0.035889,0.049399,0.031514,0.020855,0.059696,2.4219,2.4157,1.5339,1.8402,2.8237,-0.2826,0.98721,0.48745,0.55208,-1.0642,0.039292,0.10666,0.060168,0.039277,0.039272,1.8432,2.082,1.8369,1.9111,2.1126,0.0010876,0.0026245,0.0010728,0.0004224,0.0032129,3
0.021941,0.014086,0.0088756,0.013659,0.009683,0.00053346,0.00015797,7.15E-05,0.00020971,9.89E-05,-0.0026892,0.0076164,0.0038984,0.00039706,0.0024185,0.023097,0.012569,0.0084573,0.014481,0.0099448,5.7098,2.9448,6.2424,4.5098,4.8461,-1.782,1.3087,2.1991,-0.66435,1.2925,0.025696,0.032759,0.025696,0.025696,0.025696,2.7411,2.3256,2.8951,2.2859,2.6537,0.00048141,0.00019843,7.88E-05,0.00018657,9.38E-05,0.01416,0.018771,0.021704,0.013761,0.018361,0.00018896,0.00026379,0.00051528,0.00016367,0.00025005,0.0053605,0.010609,0.001625,0.0063691,0.010478,0.013746,0.016242,0.0227,0.012793,0.015813,2.288,2.2999,5.0819,2.2177,2.0208,0.69967,0.89771,-1.334,1.0221,0.80495,0.030085,0.043332,0.030082,0.03008,0.040648,2.1246,2.3084,2.5872,2.1859,2.2139,0.00020052,0.00035236,0.00047108,0.00018936,0.00033711,3
0.38962,0.1349,0.35159,0.14304,0.3335,0.14342,0.020479,0.12992,0.017881,0.10625,0.16992,-0.025409,-0.11069,0.071645,0.14196,0.37871,0.1431,0.36045,0.13372,0.32596,5.0585,4.5888,5.083,4.706,5.1198,1.9948,-1.7065,-2.0001,1.8523,2.0205,1.0239,0.11006,0.099748,0.36742,0.87932,2.6278,2.5055,2.6289,2.5687,2.6367,0.15181,0.018199,0.12361,0.02046,0.11122,0.08524,0.081367,0.099984,0.025295,0.19324,0.0075589,0.0069017,0.010606,0.00068877,0.036144,0.031092,0.029483,0.034037,-0.0081155,-0.08499,0.086942,0.083076,0.10298,0.026244,0.19012,3.8794,3.8531,3.8353,3.1187,4.0525,1.5999,1.5845,1.5582,-0.87303,-1.711,0.20434,0.19468,0.23831,0.024125,0.024152,2.3972,2.3927,2.3835,2.197,2.4277,0.0072658,0.0066206,0.0099967,0.00063984,0.037343,4
0.13243,0.033441,0.16557,0.045532,0.15409,0.019578,0.0013451,0.024181,0.0012256,0.025604,-0.043289,0.0064974,0.089827,0.033056,-0.057096,0.13992,0.036676,0.1555,0.035009,0.16001,3.1953,2.5277,3.1794,2.3277,3.2382,-1.4555,-0.53463,1.451,0.93389,-1.491,0.043984,0.051321,0.3661,0.089584,0.025898,2.2061,1.5346,2.2111,1.9675,2.226,0.017537,0.0011183,0.027414,0.0020732,0.023743,0.085014,0.096448,0.046832,0.10488,0.063867,0.0086728,0.011123,0.0019678,0.0081089,0.0048878,-0.00027394,-0.0057527,0.023525,0.065129,0.002397,0.093128,0.10547,0.04436,0.090049,0.069913,3.2584,3.4157,2.9708,3.157,3.2162,-1.0101,-1.1791,0.99959,1.2857,-1.0352,0.10921,0.10941,0.10422,0.23471,0.081994,2.0267,2.1273,2.2253,2.238,1.9859,0.0072274,0.0093022,0.0021932,0.010999,0.004079,4
0.015919,0.040559,0.039711,0.03359,0.056206,0.00021684,0.0015117,0.0014395,0.0012748,0.0034474,0.0085278,0.019628,0.019425,-0.0081218,-0.01692,0.014725,0.038881,0.037941,0.035704,0.058715,1.4765,3.5753,3.456,3.2875,3.7592,0.40845,1.4614,1.3875,-1.223,-1.5284,0.028811,0.095409,0.092593,0.023343,0.024893,1.8098,2.3524,2.3317,2.2496,2.3629,0.00025342,0.001645,0.0015769,0.0011283,0.0031591,0.05772,0.1059,0.067281,0.04815,0.040017,0.0038868,0.012446,0.0042046,0.0026395,0.0016763,-5.87E-05,0.023363,-0.030378,0.0074844,0.012826,0.062344,0.11156,0.064843,0.051376,0.040942,3.4459,3.8684,1.9208,3.0674,3.3477,-0.80041,1.1182,-0.82497,0.15861,1.0674,0.086298,0.25025,0.029588,0.096,0.0937,2.0896,2.3632,1.9594,1.9938,2.3415,0.0033316,0.011214,0.0045267,0.0023184,0.0016013,4
