0.16575,0.02008,0.086883,0.1417,13.949,3.1363,0.86158,5.1981,14.589,4.9699,210.4,1
0.19221,0.028757,0.091704,0.16958,25.874,4.3037,1.2653,6.5829,8.8522,4.9329,216.74,1
0.20472,0.033329,0.094028,0.18256,21.44,4.0234,1.2063,5.8921,10.232,4.9781,214.47,1
0.19437,0.027976,0.1001,0.16726,10.295,2.6924,0.84349,4.3396,5.891,5.0278,250.36,1
0.18905,0.025447,0.10242,0.15952,13.457,2.9962,0.91552,4.8427,7.0186,5.1109,253.29,1
0.15404,0.016554,0.085445,0.12866,10.849,2.7664,0.64572,4.1921,6.6527,5.0534,215.6,1
0.15243,0.01638,0.083556,0.12798,8.8475,2.433,0.6489,4.2571,8.8472,4.8691,202.76,1
0.20016,0.03011,0.10093,0.17352,9.2669,2.591,0.81151,4.0543,15.134,4.9814,246.04,1
0.1834,0.025057,0.093656,0.15829,14.931,3.2936,0.90395,4.929,9.4596,5.0316,221.8,1
0.22583,0.039895,0.10683,0.19974,25.481,4.244,1.5157,6.7116,7.9249,5.0301,256.75,1
0.16001,0.019092,0.081609,0.13817,13.858,3.1466,0.80684,5.0423,7.4012,4.8719,195.92,1
0.15463,0.017882,0.078527,0.13372,22.55,3.9598,0.9878,6.3882,9.9454,4.8798,182.91,1
0.23293,0.04302,0.10757,0.20741,23.316,4.0729,1.547,6.6416,13.484,5.008,261.59,1
0.29446,0.073621,0.11687,0.27133,28.399,4.7749,1.9854,6.7425,5.9588,4.92,280.06,1
0.17507,0.021939,0.094239,0.14812,12.399,2.8098,0.91104,5.2038,13.577,4.997,228.46,1
0.16982,0.021662,0.085703,0.14718,16.4,3.4591,0.88243,5.1963,8.5793,4.921,204.64,1
0.14789,0.014897,0.084208,0.12205,8.4051,2.2566,0.62825,4.248,14.1,4.8648,205.72,1
0.17675,0.022919,0.092198,0.15139,11.639,2.8531,0.86115,4.872,10.903,4.9673,219.57,1
0.18621,0.026732,0.090282,0.1635,22.916,3.9891,1.2128,6.5132,6.1614,5.009,222.85,1
0.1895,0.027893,0.090746,0.16701,25.809,4.3567,1.208,6.3744,13.576,4.9825,224.93,1
0.22889,0.040978,0.10832,0.20243,13.788,3.2712,1.0842,4.7365,19.926,5.0928,247.59,1
0.19376,0.02802,0.098691,0.16739,12.517,2.9582,0.97377,5.0257,8.8218,5.0161,235.98,1
0.18375,0.024442,0.097536,0.15634,8.5255,2.4334,0.69612,3.7883,11.868,4.9938,227.94,1
0.16241,0.019502,0.083832,0.13965,17.178,3.4795,0.91524,5.6352,10.945,5.0277,208.18,1
0.15699,0.017507,0.085291,0.13231,15.064,3.1126,0.86098,5.4843,13.667,5.0037,209.13,1
0.19437,0.028414,0.097903,0.16857,17.297,3.4915,1.0738,5.5245,14.809,5.0207,233.31,1
0.15103,0.015239,0.087682,0.12345,9.9632,2.4,0.68858,4.5593,10.076,5.1734,219.89,1
0.14717,0.014708,0.084056,0.12128,6.6923,2.0713,0.53716,3.6499,7.2062,5.0171,201.36,1
0.17777,0.023092,0.093223,0.15196,11.67,2.8563,0.8744,4.9186,10.727,5.0231,222.33,1
0.1883,0.027609,0.089796,0.16616,17.249,3.6155,1.0484,5.5674,7.3434,4.9269,208.18,1
0.15941,0.018256,0.085425,0.13511,11.444,2.8068,0.76245,4.7829,9.2895,5.0857,200.35,1
0.14694,0.015639,0.077937,0.12506,10.406,2.7249,0.65668,4.4689,11.501,4.8904,178.53,1
0.16102,0.01899,0.084172,0.13781,21.169,3.7474,0.97743,6.0701,15.4,4.9589,199.12,1
