0.17698,0.023898,0.08722,0.15459,19.52,3.7368,1.0516,5.9421,8.9047,4.9542,199.25,1
0.17003,0.02132,0.088055,0.14601,10.857,2.7954,0.7525,4.4258,7.8637,4.9872,213.39,1
0.19057,0.026734,0.09895,0.16351,11.639,2.8651,0.86998,4.5651,7.8234,5.0862,239.33,1
0.24863,0.049129,0.11432,0.22165,17.951,3.7305,1.3015,5.2347,7.5646,4.9733,269.38,1
0.20445,0.032072,0.099891,0.17909,18.518,3.6167,1.2214,5.974,6.679,5.0281,233.44,1
0.18169,0.025739,0.086444,0.16043,20.043,3.8253,1.0462,5.758,15.78,4.8997,206.69,1
0.19882,0.029783,0.099881,0.17258,19.83,3.7096,1.1448,5.7582,8.4615,4.9833,231.59,1
0.17431,0.023061,0.086611,0.15186,17.287,3.6328,0.89572,5.1387,9.0257,5.0362,209.34,1
0.15678,0.017392,0.085576,0.13188,11.342,2.769,0.71634,4.5691,14.673,5.0138,210.18,1
0.16835,0.020701,0.088323,0.14388,14.159,3.078,0.89938,5.3423,20.232,5.003,208.8,1
0.21202,0.033192,0.10962,0.18219,11.199,2.7735,1.014,4.7828,-0.7554,5.0175,245.37,1
0.19175,0.029137,0.08863,0.1707,26.895,4.5546,1.2255,6.3911,8.222,5.0188,208.32,1
0.23681,0.043547,0.11344,0.20868,18.593,3.6185,1.4444,6.0996,19.653,5.1138,266.12,1
0.20396,0.031955,0.099461,0.17876,13.451,3.1329,1.0179,4.9908,17.42,4.983,228.18,1
0.16503,0.019031,0.091393,0.13795,7.7285,2.2815,0.61423,3.7218,9.8945,5.0357,221.51,1
0.21544,0.035442,0.10604,0.18826,13.108,3.0813,1.0695,4.9642,9.553,5.0563,262.01,1
0.17658,0.024236,0.08446,0.15568,27.18,4.5185,1.0944,6.1976,6.7924,5.0007,207.73,1
0.22446,0.039877,0.10398,0.19969,13.634,3.2508,1.08,4.8118,5.5506,4.8645,234.33,1
0.20231,0.030958,0.10105,0.17595,13.099,3.0951,1.0061,4.973,8.1729,4.9947,238.88,1
0.17377,0.023335,0.08391,0.15276,18.681,3.6561,0.99559,5.7294,8.7094,4.7511,193.45,1
0.18476,0.025921,0.091747,0.161,19.901,3.7301,1.1073,5.9929,15.128,5.1085,228.54,1
0.23444,0.042928,0.11121,0.20719,21.4,3.9364,1.4172,6.0449,13.307,5.1015,277.37,1
0.20889,0.033705,0.10095,0.18359,11.442,2.9658,0.96131,4.6021,10.311,4.9824,242.69,1
0.1821,0.026271,0.084214,0.16208,28.073,4.5526,1.247,6.8478,6.3147,4.9179,208.95,1
0.20062,0.032728,0.088178,0.18091,19.589,3.9537,1.1223,5.5943,0.40445,4.8208,204.23,1
0.22972,0.045325,0.088304,0.2129,36.309,5.4761,1.6555,7.2066,12.161,4.8046,209.94,1
0.17348,0.023787,0.080573,0.15423,29.717,4.6794,1.2161,7.0102,9.5541,4.9208,209.8,1
0.19428,0.02973,0.090807,0.17242,23.231,4.0729,1.1842,6.0954,15.635,4.8527,219.95,1
0.1698,0.020334,0.093041,0.1426,9.6794,2.539,0.75652,4.4553,13.764,5.0134,211.76,1
0.20186,0.033053,0.08917,0.1818,31.6,4.9282,1.4257,7.0628,13.922,4.8845,227.75,1
0.21436,0.037271,0.094708,0.19306,21.145,4.0217,1.3052,6.0888,8.7283,4.9509,234.78,1
0.22722,0.040997,0.10464,0.20248,17.184,3.5649,1.3114,5.7715,13.415,5.0321,247.25,1
0.18768,0.02755,0.088807,0.16598,23.126,4.1064,1.1807,6.2911,10.488,4.8659,208.48,1
0.17099,0.022589,0.082603,0.1503,25.033,4.2756,1.0778,6.3033,10.822,4.858,203.64,1
0.15893,0.018291,0.084317,0.13524,16.648,3.3727,0.87421,5.5007,6.1756,4.9093,214.99,1
0.20244,0.032116,0.095479,0.17921,17.975,3.5523,1.2306,6.0787,14.951,4.8136,238.68,1
0.18972,0.027131,0.09526,0.16471,16.443,3.3863,1.0455,5.5107,9.8261,5.0167,225.64,1
0.14023,0.01331,0.080364,0.11537,10.959,2.5992,0.65937,4.702,3.6314,5.0492,191.99,1
0.22357,0.038896,0.10672,0.19722,19.28,3.6874,1.3007,5.8178,4.0237,4.9492,243.81,1
0.19158,0.028186,0.093469,0.16789,13.016,3.109,0.97559,5.0923,13.583,4.8582,237.07,1
0.1843,0.026852,0.085563,0.16387,29.237,4.5878,1.286,6.9781,9.2277,4.879,209.96,1
0.20645,0.034225,0.093075,0.185,23.163,4.221,1.2826,6.2124,9.3857,4.8819,225,1
0.26787,0.05903,0.11481,0.24296,33.583,4.9939,1.9779,7.3839,13.243,4.965,281.6,1
0.24621,0.049884,0.10546,0.22335,24.326,4.2338,1.6627,6.7533,6.4558,4.9297,254.25,1
0.16529,0.020064,0.086088,0.14165,17.291,3.4077,0.94328,5.7069,7.9739,4.9855,201.19,1
0.18343,0.026139,0.087815,0.16167,21.426,3.8727,1.0865,5.9233,18.504,4.8134,203.02,1
0.20363,0.033088,0.092924,0.1819,28.544,4.6081,1.3898,6.8252,16.009,4.997,216.79,1
